sex,age,country_code,geo,year,population
M,Y75-79,LV,Latvia,2015,27367
M,Y75-79,LV,Latvia,2016,27979
M,Y75-79,LV,Latvia,2017,28599
M,Y75-79,LV,Latvia,2018,27829
M,Y75-79,LV,Latvia,2019,26728
M,Y75-79,LV,Latvia,2020,25191
M,Y75-79,LV,Latvia,2021,23578
M,Y75-79,LV,Latvia,2022,21970
M,Y75-79,LV,Latvia,2023,22061
M,Y75-79,MT,Malta,2014,6178
M,Y75-79,MT,Malta,2015,6460
M,Y75-79,MT,Malta,2016,6549
M,Y75-79,MT,Malta,2017,6393
M,Y75-79,MT,Malta,2018,6214
M,Y75-79,MT,Malta,2019,6508
M,Y75-79,MT,Malta,2020,7586
M,Y75-79,MT,Malta,2021,8511
M,Y75-79,MT,Malta,2022,9715
M,Y75-79,MT,Malta,2023,10658
M,Y75-79,NL,Netherlands,2014,238308
M,Y75-79,NL,Netherlands,2015,247171
M,Y75-79,NL,Netherlands,2016,257171
M,Y75-79,NL,Netherlands,2017,264275
M,Y75-79,NL,Netherlands,2018,273902
M,Y75-79,NL,Netherlands,2019,284920
M,Y75-79,NL,Netherlands,2020,298045
M,Y75-79,NL,Netherlands,2021,303655
M,Y75-79,NL,Netherlands,2022,337755
M,Y75-79,NL,Netherlands,2023,365495
M,Y75-79,PL,Poland,2014,425566
M,Y75-79,PL,Poland,2015,426621
M,Y75-79,PL,Poland,2016,424999
M,Y75-79,PL,Poland,2017,419557
M,Y75-79,PL,Poland,2018,408931
M,Y75-79,PL,Poland,2019,401097
M,Y75-79,PL,Poland,2020,396749
M,Y75-79,PL,Poland,2021,388818
M,Y75-79,PL,Poland,2022,416417
M,Y75-79,PL,Poland,2023,460817
M,Y75-79,PT,Portugal,2014,181633
M,Y75-79,PT,Portugal,2015,182721
M,Y75-79,PT,Portugal,2016,181742
M,Y75-79,PT,Portugal,2017,178883
M,Y75-79,PT,Portugal,2018,178645
M,Y75-79,PT,Portugal,2019,179163
M,Y75-79,PT,Portugal,2020,181794
M,Y75-79,PT,Portugal,2021,186568
M,Y75-79,PT,Portugal,2022,207144
M,Y75-79,PT,Portugal,2023,215263
M,Y75-79,RO,Romania,2014,287013
M,Y75-79,RO,Romania,2015,287638
M,Y75-79,RO,Romania,2016,283847
M,Y75-79,RO,Romania,2017,273877
M,Y75-79,RO,Romania,2018,265035
M,Y75-79,RO,Romania,2019,252437
M,Y75-79,RO,Romania,2020,247773
M,Y75-79,RO,Romania,2021,234736
M,Y75-79,RO,Romania,2022,236154
M,Y75-79,RO,Romania,2023,242328
M,Y75-79,SE,Sweden,2014,148372
M,Y75-79,SE,Sweden,2015,155541
M,Y75-79,SE,Sweden,2016,161294
M,Y75-79,SE,Sweden,2017,167768
M,Y75-79,SE,Sweden,2018,178446
M,Y75-79,SE,Sweden,2019,190937
M,Y75-79,SE,Sweden,2020,205253
M,Y75-79,SE,Sweden,2021,219254
M,Y75-79,SE,Sweden,2022,231607
M,Y75-79,SE,Sweden,2023,238376
M,Y75-79,SI,Slovenia,2014,29806
M,Y75-79,SI,Slovenia,2015,30816
M,Y75-79,SI,Slovenia,2016,31539
M,Y75-79,SI,Slovenia,2017,32199
M,Y75-79,SI,Slovenia,2018,33139
M,Y75-79,SI,Slovenia,2019,33916
M,Y75-79,SI,Slovenia,2020,33683
M,Y75-79,SI,Slovenia,2021,32465
M,Y75-79,SI,Slovenia,2022,32628
M,Y75-79,SI,Slovenia,2023,33760
M,Y75-79,SK,Slovakia,2014,48215
M,Y75-79,SK,Slovakia,2015,49099
M,Y75-79,SK,Slovakia,2016,50947
M,Y75-79,SK,Slovakia,2017,53214
M,Y75-79,SK,Slovakia,2018,55276
M,Y75-79,SK,Slovakia,2019,57184
M,Y75-79,SK,Slovakia,2020,59443
M,Y75-79,SK,Slovakia,2021,59778
M,Y75-79,SK,Slovakia,2022,59758
M,Y75-79,SK,Slovakia,2023,64011
M,Y80-84,AT,Austria,2014,84663
M,Y80-84,AT,Austria,2015,84383
M,Y80-84,AT,Austria,2016,83394
M,Y80-84,AT,Austria,2017,83888
M,Y80-84,AT,Austria,2018,85112
M,Y80-84,AT,Austria,2019,88550
M,Y80-84,AT,Austria,2020,102723
M,Y80-84,AT,Austria,2021,115999
M,Y80-84,AT,Austria,2022,125567
M,Y80-84,AT,Austria,2023,129583
M,Y80-84,BE,Belgium,2014,125597
M,Y80-84,BE,Belgium,2015,127863
M,Y80-84,BE,Belgium,2016,127478
M,Y80-84,BE,Belgium,2017,127667
M,Y80-84,BE,Belgium,2018,129001
M,Y80-84,BE,Belgium,2019,131154
M,Y80-84,BE,Belgium,2020,132690
M,Y80-84,BE,Belgium,2021,130660
M,Y80-84,BE,Belgium,2022,126608
M,Y80-84,BE,Belgium,2023,124881
M,Y80-84,BG,Bulgaria,2014,74580
M,Y80-84,BG,Bulgaria,2015,76127
M,Y80-84,BG,Bulgaria,2016,74936
M,Y80-84,BG,Bulgaria,2017,75010
M,Y80-84,BG,Bulgaria,2018,72708
M,Y80-84,BG,Bulgaria,2019,70638
M,Y80-84,BG,Bulgaria,2020,68355
M,Y80-84,BG,Bulgaria,2021,67115
M,Y80-84,BG,Bulgaria,2022,63889
M,Y80-84,BG,Bulgaria,2023,64318
M,Y80-84,CY,Cyprus,2014,6390
M,Y80-84,CY,Cyprus,2015,6680
M,Y80-84,CY,Cyprus,2016,6932
M,Y80-84,CY,Cyprus,2017,7199
M,Y80-84,CY,Cyprus,2018,7596
M,Y80-84,CY,Cyprus,2019,7999
M,Y80-84,CY,Cyprus,2020,8445
M,Y80-84,CY,Cyprus,2021,8708
M,Y80-84,CY,Cyprus,2022,9150
M,Y80-84,CY,Cyprus,2023,9487
M,Y80-84,CZ,Czechia,2014,84423
M,Y80-84,CZ,Czechia,2015,84629
M,Y80-84,CZ,Czechia,2016,83653
M,Y80-84,CZ,Czechia,2017,83098
M,Y80-84,CZ,Czechia,2018,82491
M,Y80-84,CZ,Czechia,2019,83949
M,Y80-84,CZ,Czechia,2020,86332
M,Y80-84,CZ,Czechia,2021,89659
M,Y80-84,CZ,Czechia,2022,93227
M,Y80-84,CZ,Czechia,2023,99059
M,Y80-84,DE,Germany,2014,902105
M,Y80-84,DE,Germany,2015,955114
M,Y80-84,DE,Germany,2016,1019477
M,Y80-84,DE,Germany,2017,1099541
M,Y80-84,DE,Germany,2018,1186669
M,Y80-84,DE,Germany,2019,1287124
M,Y80-84,DE,Germany,2020,1370290
M,Y80-84,DE,Germany,2021,1432318
M,Y80-84,DE,Germany,2022,1459399
M,Y80-84,DE,Germany,2023,1416350
M,Y80-84,DK,Denmark,2014,49641
M,Y80-84,DK,Denmark,2015,51232
M,Y80-84,DK,Denmark,2016,53210
M,Y80-84,DK,Denmark,2017,55736
M,Y80-84,DK,Denmark,2018,58646
M,Y80-84,DK,Denmark,2019,61706
M,Y80-84,DK,Denmark,2020,64756
M,Y80-84,DK,Denmark,2021,68012
M,Y80-84,DK,Denmark,2022,70957
M,Y80-84,DK,Denmark,2023,75269
M,Y80-84,EE,Estonia,2014,10251
M,Y80-84,EE,Estonia,2015,10123
M,Y80-84,EE,Estonia,2016,10232
M,Y80-84,EE,Estonia,2017,10461
M,Y80-84,EE,Estonia,2018,10992
M,Y80-84,EE,Estonia,2019,11517
M,Y80-84,EE,Estonia,2020,12188
M,Y80-84,EE,Estonia,2021,12470
M,Y80-84,EE,Estonia,2022,12662
M,Y80-84,EE,Estonia,2023,12329
M,Y80-84,EL,Greece,2014,157336
M,Y80-84,EL,Greece,2015,159496
M,Y80-84,EL,Greece,2016,160222
M,Y80-84,EL,Greece,2017,161774
M,Y80-84,EL,Greece,2018,162958
M,Y80-84,EL,Greece,2019,163766
M,Y80-84,EL,Greece,2020,164264
M,Y80-84,EL,Greece,2021,161684
M,Y80-84,EL,Greece,2022,152760
M,Y80-84,EL,Greece,2023,145217
M,Y80-84,ES,Spain,2014,561172
M,Y80-84,ES,Spain,2015,573318
M,Y80-84,ES,Spain,2016,578510
M,Y80-84,ES,Spain,2017,585833
M,Y80-84,ES,Spain,2018,576201
M,Y80-84,ES,Spain,2019,553031
M,Y80-84,ES,Spain,2020,520934
M,Y80-84,ES,Spain,2021,533545
M,Y80-84,ES,Spain,2022,521513
M,Y80-84,ES,Spain,2023,523919
M,Y80-84,FI,Finland,2014,54199
M,Y80-84,FI,Finland,2015,55027
M,Y80-84,FI,Finland,2016,56388
M,Y80-84,FI,Finland,2017,57201
M,Y80-84,FI,Finland,2018,59117
M,Y80-84,FI,Finland,2019,62247
M,Y80-84,FI,Finland,2020,65140
M,Y80-84,FI,Finland,2021,65005
M,Y80-84,FI,Finland,2022,70967
M,Y80-84,FI,Finland,2023,69235
M,Y80-84,FR,France,2014,727043
M,Y80-84,FR,France,2015,741167
M,Y80-84,FR,France,2016,741965
M,Y80-84,FR,France,2017,750092
M,Y80-84,FR,France,2018,751879
M,Y80-84,FR,France,2019,759862
M,Y80-84,FR,France,2020,765638
M,Y80-84,FR,France,2021,765478
M,Y80-84,FR,France,2022,747784
M,Y80-84,FR,France,2023,749777
M,Y80-84,HR,Croatia,2014,40556
M,Y80-84,HR,Croatia,2015,41970
M,Y80-84,HR,Croatia,2016,42715
M,Y80-84,HR,Croatia,2017,43986
M,Y80-84,HR,Croatia,2018,45033
M,Y80-84,HR,Croatia,2019,45618
M,Y80-84,HR,Croatia,2020,46279
M,Y80-84,HR,Croatia,2021,46485
M,Y80-84,HR,Croatia,2022,43843
M,Y80-84,HR,Croatia,2023,43935
M,Y80-84,HU,Hungary,2014,75527
M,Y80-84,HU,Hungary,2015,75629
M,Y80-84,HU,Hungary,2016,74746
M,Y80-84,HU,Hungary,2017,73906
M,Y80-84,HU,Hungary,2018,73400
M,Y80-84,HU,Hungary,2019,73952
M,Y80-84,HU,Hungary,2020,75506
M,Y80-84,HU,Hungary,2021,77655
M,Y80-84,HU,Hungary,2022,79449
M,Y80-84,HU,Hungary,2023,81137
M,Y80-84,IE,Ireland,2014,32239
M,Y80-84,IE,Ireland,2015,33667
M,Y80-84,IE,Ireland,2016,34750
M,Y80-84,IE,Ireland,2017,36045
M,Y80-84,IE,Ireland,2018,37339
M,Y80-84,IE,Ireland,2019,38567
M,Y80-84,IE,Ireland,2020,40028
M,Y80-84,IE,Ireland,2021,40946
M,Y80-84,IE,Ireland,2022,42260
M,Y80-84,IE,Ireland,2023,45427
M,Y80-84,IT,Italy,2014,793336
M,Y80-84,IT,Italy,2015,814445
M,Y80-84,IT,Italy,2016,826785
M,Y80-84,IT,Italy,2017,840924
M,Y80-84,IT,Italy,2018,864324
M,Y80-84,IT,Italy,2019,894089
M,Y80-84,IT,Italy,2020,930787
M,Y80-84,IT,Italy,2021,953118
M,Y80-84,IT,Italy,2022,959390
M,Y80-84,IT,Italy,2023,952683
M,Y80-84,LT,Lithuania,2014,25030
M,Y80-84,LT,Lithuania,2015,24909
M,Y80-84,LT,Lithuania,2016,24863
M,Y80-84,LT,Lithuania,2017,25492
M,Y80-84,LT,Lithuania,2018,25462
M,Y80-84,LT,Lithuania,2019,25937
M,Y80-84,LT,Lithuania,2020,26359
M,Y80-84,LT,Lithuania,2021,26079
M,Y80-84,LT,Lithuania,2022,25216
M,Y80-84,LT,Lithuania,2023,25783
M,Y80-84,LU,Luxembourg,2014,4872
M,Y80-84,LU,Luxembourg,2015,4847
M,Y80-84,LU,Luxembourg,2016,4876
M,Y80-84,LU,Luxembourg,2017,4823
M,Y80-84,LU,Luxembourg,2018,4967
M,Y80-84,LU,Luxembourg,2019,5031
M,Y80-84,LU,Luxembourg,2020,5248
M,Y80-84,LU,Luxembourg,2021,5290
M,Y80-84,LU,Luxembourg,2022,5295
M,Y80-84,LU,Luxembourg,2023,5396
M,Y80-84,LV,Latvia,2014,15089
M,Y80-84,LV,Latvia,2015,14683
M,Y80-84,LV,Latvia,2016,14745
M,Y80-84,LV,Latvia,2017,15115
M,Y80-84,LV,Latvia,2018,15902
M,Y80-84,LV,Latvia,2019,16700
M,Y80-84,LV,Latvia,2020,17716
M,Y80-84,LV,Latvia,2021,18166
M,Y80-84,LV,Latvia,2022,18134
M,Y80-84,LV,Latvia,2023,17515
M,Y80-84,MT,Malta,2014,3504
M,Y80-84,MT,Malta,2015,3710
M,Y80-84,MT,Malta,2016,3939
M,Y80-84,MT,Malta,2017,4332
M,Y80-84,MT,Malta,2018,4618
M,Y80-84,MT,Malta,2019,4858
M,Y80-84,MT,Malta,2020,5058
M,Y80-84,MT,Malta,2021,5065
M,Y80-84,MT,Malta,2022,4892
M,Y80-84,MT,Malta,2023,4543
M,Y80-84,NL,Netherlands,2014,153762
M,Y80-84,NL,Netherlands,2015,158901
M,Y80-84,NL,Netherlands,2016,163046
M,Y80-84,NL,Netherlands,2017,168051
M,Y80-84,NL,Netherlands,2018,172825
M,Y80-84,NL,Netherlands,2019,181154
M,Y80-84,NL,Netherlands,2020,189008
M,Y80-84,NL,Netherlands,2021,196115
M,Y80-84,NL,Netherlands,2022,201255
M,Y80-84,NL,Netherlands,2023,208676
M,Y80-84,PL,Poland,2014,285105
M,Y80-84,PL,Poland,2015,287704
M,Y80-84,PL,Poland,2016,288300
M,Y80-84,PL,Poland,2017,291250
M,Y80-84,PL,Poland,2018,293207
M,Y80-84,PL,Poland,2019,295038
M,Y80-84,PL,Poland,2020,297011
M,Y80-84,PL,Poland,2021,291685
M,Y80-84,PL,Poland,2022,282357
M,Y80-84,PL,Poland,2023,271786
M,Y80-84,PT,Portugal,2014,124110
M,Y80-84,PT,Portugal,2015,128377
M,Y80-84,PT,Portugal,2016,131773
M,Y80-84,PT,Portugal,2017,134204
M,Y80-84,PT,Portugal,2018,135091
M,Y80-84,PT,Portugal,2019,136786
M,Y80-84,PT,Portugal,2020,137793
M,Y80-84,PT,Portugal,2021,136439
M,Y80-84,PT,Portugal,2022,145853
M,Y80-84,PT,Portugal,2023,148007
M,Y80-84,RO,Romania,2014,178079
M,Y80-84,RO,Romania,2015,180313
M,Y80-84,RO,Romania,2016,179840
M,Y80-84,RO,Romania,2017,184248
M,Y80-84,RO,Romania,2018,183768
M,Y80-84,RO,Romania,2019,185512
M,Y80-84,RO,Romania,2020,186869
M,Y80-84,RO,Romania,2021,181168
M,Y80-84,RO,Romania,2022,167240
M,Y80-84,RO,Romania,2023,160991
M,Y80-84,SE,Sweden,2014,101735
M,Y80-84,SE,Sweden,2015,102596
M,Y80-84,SE,Sweden,2016,104170
M,Y80-84,SE,Sweden,2017,106917
M,Y80-84,SE,Sweden,2018,110252
M,Y80-84,SE,Sweden,2019,115206
M,Y80-84,SE,Sweden,2020,121578
M,Y80-84,SE,Sweden,2021,125935
M,Y80-84,SE,Sweden,2022,131553
M,Y80-84,SE,Sweden,2023,140775
M,Y80-84,SI,Slovenia,2014,18738
M,Y80-84,SI,Slovenia,2015,19388
M,Y80-84,SI,Slovenia,2016,19900
M,Y80-84,SI,Slovenia,2017,20774
M,Y80-84,SI,Slovenia,2018,21321
M,Y80-84,SI,Slovenia,2019,22096
M,Y80-84,SI,Slovenia,2020,22975
M,Y80-84,SI,Slovenia,2021,23621
M,Y80-84,SI,Slovenia,2022,24095
M,Y80-84,SI,Slovenia,2023,24910
M,Y80-84,SK,Slovakia,2014,31262
M,Y80-84,SK,Slovakia,2015,31484
M,Y80-84,SK,Slovakia,2016,31616
M,Y80-84,SK,Slovakia,2017,31621
M,Y80-84,SK,Slovakia,2018,31593
M,Y80-84,SK,Slovakia,2019,31861
M,Y80-84,SK,Slovakia,2020,32872
M,Y80-84,SK,Slovakia,2021,34122
M,Y80-84,SK,Slovakia,2022,34259
M,Y80-84,SK,Slovakia,2023,35447
M,Y_GE75,AT,Austria,2014,259648
M,Y_GE75,AT,Austria,2015,280052
M,Y_GE75,AT,Austria,2016,299276
M,Y_GE75,AT,Austria,2017,315663
M,Y_GE75,AT,Austria,2018,325605
M,Y_GE75,AT,Austria,2019,334431
M,Y_GE75,AT,Austria,2020,342785
M,Y_GE75,AT,Austria,2021,340003
M,Y_GE75,AT,Austria,2022,343455
M,Y_GE75,AT,Austria,2023,351975
M,Y_GE75,BE,Belgium,2014,383478
M,Y_GE75,BE,Belgium,2015,391495
M,Y_GE75,BE,Belgium,2016,394791
M,Y_GE75,BE,Belgium,2017,394772
M,Y_GE75,BE,Belgium,2018,397236
M,Y_GE75,BE,Belgium,2019,404071
M,Y_GE75,BE,Belgium,2020,413515
M,Y_GE75,BE,Belgium,2021,416094
M,Y_GE75,BE,Belgium,2022,431184
M,Y_GE75,BE,Belgium,2023,445264
M,Y_GE75,BG,Bulgaria,2014,228022
M,Y_GE75,BG,Bulgaria,2015,226235
M,Y_GE75,BG,Bulgaria,2016,225428
M,Y_GE75,BG,Bulgaria,2017,225069
M,Y_GE75,BG,Bulgaria,2018,224988
M,Y_GE75,BG,Bulgaria,2019,225284
M,Y_GE75,BG,Bulgaria,2020,226043
M,Y_GE75,BG,Bulgaria,2021,224361
M,Y_GE75,BG,Bulgaria,2022,220319
M,Y_GE75,BG,Bulgaria,2023,223719
M,Y_GE75,CY,Cyprus,2014,21267
M,Y_GE75,CY,Cyprus,2015,22236
M,Y_GE75,CY,Cyprus,2016,23116
M,Y_GE75,CY,Cyprus,2017,24179
M,Y_GE75,CY,Cyprus,2018,25092
M,Y_GE75,CY,Cyprus,2019,25938
M,Y_GE75,CY,Cyprus,2020,26749
M,Y_GE75,CY,Cyprus,2021,27374
M,Y_GE75,CY,Cyprus,2022,28006
M,Y_GE75,CY,Cyprus,2023,29054
M,Y_GE75,CZ,Czechia,2014,254552
M,Y_GE75,CZ,Czechia,2015,260188
M,Y_GE75,CZ,Czechia,2016,268912
M,Y_GE75,CZ,Czechia,2017,278431
M,Y_GE75,CZ,Czechia,2018,288389
M,Y_GE75,CZ,Czechia,2019,302455
M,Y_GE75,CZ,Czechia,2020,316775
M,Y_GE75,CZ,Czechia,2021,319987
M,Y_GE75,CZ,Czechia,2022,332987
M,Y_GE75,CZ,Czechia,2023,353114
M,Y_GE75,DE,Germany,2014,3199359
M,Y_GE75,DE,Germany,2015,3397896
M,Y_GE75,DE,Germany,2016,3577348
M,Y_GE75,DE,Germany,2017,3727721
M,Y_GE75,DE,Germany,2018,3789601
M,Y_GE75,DE,Germany,2019,3848628
M,Y_GE75,DE,Germany,2020,3896904
M,Y_GE75,DE,Germany,2021,3834225
M,Y_GE75,DE,Germany,2022,3792726
M,Y_GE75,DE,Germany,2023,3782806
M,Y_GE75,DK,Denmark,2014,168950
M,Y_GE75,DK,Denmark,2015,175079
M,Y_GE75,DK,Denmark,2016,181575
M,Y_GE75,DK,Denmark,2017,188702
M,Y_GE75,DK,Denmark,2018,198110
M,Y_GE75,DK,Denmark,2019,207722
M,Y_GE75,DK,Denmark,2020,220104
M,Y_GE75,DK,Denmark,2021,233498
M,Y_GE75,DK,Denmark,2022,247015
M,Y_GE75,DK,Denmark,2023,258144
M,Y_GE75,EE,Estonia,2014,32698
M,Y_GE75,EE,Estonia,2015,33758
M,Y_GE75,EE,Estonia,2016,34685
M,Y_GE75,EE,Estonia,2017,35906
M,Y_GE75,EE,Estonia,2018,36473
M,Y_GE75,EE,Estonia,2019,36373
M,Y_GE75,EE,Estonia,2020,36396
M,Y_GE75,EE,Estonia,2021,36239
M,Y_GE75,EE,Estonia,2022,36197
M,Y_GE75,EE,Estonia,2023,36969
M,Y_GE75,EL,Greece,2014,481756
M,Y_GE75,EL,Greece,2015,492638
M,Y_GE75,EL,Greece,2016,498479
M,Y_GE75,EL,Greece,2017,502539
M,Y_GE75,EL,Greece,2018,503672
M,Y_GE75,EL,Greece,2019,507808
M,Y_GE75,EL,Greece,2020,513322
M,Y_GE75,EL,Greece,2021,520326
M,Y_GE75,EL,Greece,2022,498480
M,Y_GE75,EL,Greece,2023,504270
M,Y_GE75,ES,Spain,2014,1683456
M,Y_GE75,ES,Spain,2015,1676095
M,Y_GE75,ES,Spain,2016,1718433
M,Y_GE75,ES,Spain,2017,1732581
M,Y_GE75,ES,Spain,2018,1749702
M,Y_GE75,ES,Spain,2019,1790844
M,Y_GE75,ES,Spain,2020,1838227
M,Y_GE75,ES,Spain,2021,1864300
M,Y_GE75,ES,Spain,2022,1895758
M,Y_GE75,ES,Spain,2023,1911945
